mean_test_score,metric_roc_auc,metric_average_precision,mean_fit_time,params,rank_test_scores,status,budgets,param_classifier:__choice__,param_data_preprocessor:__choice__,param_feature_preprocessor:__choice__,param_classifier:CBLOFClassifier:alpha,param_classifier:CBLOFClassifier:beta,param_classifier:CBLOFClassifier:contamination,param_classifier:CBLOFClassifier:n_clusters,param_classifier:CBLOFClassifier:use_weights,param_classifier:LOFClassifier:contamination,param_classifier:LOFClassifier:n_neighbors,param_classifier:LOFClassifier:p,param_classifier:IForestClassifier:bootstrap,param_classifier:IForestClassifier:contamination,param_classifier:IForestClassifier:max_features,param_classifier:IForestClassifier:max_samples,param_classifier:IForestClassifier:n_estimators,param_classifier:KNNClassifier:contamination,param_classifier:KNNClassifier:method,param_classifier:KNNClassifier:n_neighbors,param_classifier:KNNClassifier:p,param_classifier:COPODClassifier:contamination
0.6896000000000001,0.6896000000000001,0.6855962227329371,1.3428361415863037,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.35000000000000003, 'classifier:LOFClassifier:n_neighbors': 8, 'classifier:LOFClassifier:p': 2}",13,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.35000000000000003,8.0,2.0,,,,,,,,,,
0.6302,0.6302,0.612212096202448,1.4939403533935547,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.24000000000000002, 'classifier:LOFClassifier:n_neighbors': 189, 'classifier:LOFClassifier:p': 2}",52,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.24000000000000002,189.0,2.0,,,,,,,,,,
0.6302,0.6302,0.612212096202448,1.7831096649169922,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.06999999999999999, 'classifier:LOFClassifier:n_neighbors': 189, 'classifier:LOFClassifier:p': 2}",52,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.06999999999999999,189.0,2.0,,,,,,,,,,
0.657,0.657,0.6399552552061955,1.6265544891357422,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.39, 'classifier:LOFClassifier:n_neighbors': 148, 'classifier:LOFClassifier:p': 1}",25,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.39,148.0,1.0,,,,,,,,,,
0.6883,0.6883,0.6564306770249688,1.6429250240325928,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.060000000000000005, 'classifier:LOFClassifier:n_neighbors': 69, 'classifier:LOFClassifier:p': 1}",15,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.060000000000000005,69.0,1.0,,,,,,,,,,
0.6440000000000001,0.6440000000000001,0.6390305681396529,1.897843360900879,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.28, 'classifier:LOFClassifier:n_neighbors': 191, 'classifier:LOFClassifier:p': 1}",39,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.28,191.0,1.0,,,,,,,,,,
0.6587000000000001,0.6587000000000001,0.6409491037921461,1.5662569999694824,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.25, 'classifier:LOFClassifier:n_neighbors': 134, 'classifier:LOFClassifier:p': 1}",23,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.25,134.0,1.0,,,,,,,,,,
0.6904,0.6904,0.6971258084676099,1.2958195209503174,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.31, 'classifier:LOFClassifier:n_neighbors': 36, 'classifier:LOFClassifier:p': 2}",11,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.31,36.0,2.0,,,,,,,,,,
0.7484,0.7484,0.707675980723616,1.4953100681304932,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.03, 'classifier:LOFClassifier:n_neighbors': 18, 'classifier:LOFClassifier:p': 1}",3,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.03,18.0,1.0,,,,,,,,,,
0.6485000000000001,0.6485000000000001,0.6376670869911107,1.6537210941314697,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.22, 'classifier:LOFClassifier:n_neighbors': 173, 'classifier:LOFClassifier:p': 1}",32,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.22,173.0,1.0,,,,,,,,,,
0.6354000000000001,0.6354000000000001,0.6148954077414127,1.5296568870544434,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.43, 'classifier:LOFClassifier:n_neighbors': 182, 'classifier:LOFClassifier:p': 2}",44,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.43,182.0,2.0,,,,,,,,,,
0.6285,0.6285,0.6180429976502978,1.402693271636963,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.04, 'classifier:LOFClassifier:n_neighbors': 102, 'classifier:LOFClassifier:p': 2}",54,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.04,102.0,2.0,,,,,,,,,,
0.6283000000000001,0.6283000000000001,0.6113095167094849,1.3735203742980957,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.25, 'classifier:LOFClassifier:n_neighbors': 192, 'classifier:LOFClassifier:p': 2}",55,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.25,192.0,2.0,,,,,,,,,,
0.6891999999999999,0.6891999999999999,0.6572878020759276,1.6042370796203613,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.18000000000000002, 'classifier:LOFClassifier:n_neighbors': 68, 'classifier:LOFClassifier:p': 1}",14,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.18000000000000002,68.0,1.0,,,,,,,,,,
0.6458,0.6458,0.638712176424632,1.6090538501739502,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.45, 'classifier:LOFClassifier:n_neighbors': 183, 'classifier:LOFClassifier:p': 1}",35,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.45,183.0,1.0,,,,,,,,,,
0.6319,0.6319,0.6170206683508455,1.4277265071868896,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.22, 'classifier:LOFClassifier:n_neighbors': 121, 'classifier:LOFClassifier:p': 2}",48,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.22,121.0,2.0,,,,,,,,,,
0.6307,0.6307,0.6108875947162229,1.415863275527954,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.18000000000000002, 'classifier:LOFClassifier:n_neighbors': 95, 'classifier:LOFClassifier:p': 2}",50,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.18000000000000002,95.0,2.0,,,,,,,,,,
0.6508999999999999,0.6508999999999999,0.637574376911006,1.5903713703155518,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.15000000000000002, 'classifier:LOFClassifier:n_neighbors': 162, 'classifier:LOFClassifier:p': 1}",29,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.15000000000000002,162.0,1.0,,,,,,,,,,
0.6272,0.6272,0.6164215818159051,1.517390251159668,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.060000000000000005, 'classifier:LOFClassifier:n_neighbors': 108, 'classifier:LOFClassifier:p': 2}",61,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.060000000000000005,108.0,2.0,,,,,,,,,,
0.6249,0.6249,0.6094483794105499,1.4973886013031006,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.49, 'classifier:LOFClassifier:n_neighbors': 198, 'classifier:LOFClassifier:p': 2}",65,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.49,198.0,2.0,,,,,,,,,,
0.6577999999999999,0.6577999999999999,0.6404282472881427,1.5695161819458008,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.3, 'classifier:LOFClassifier:n_neighbors': 140, 'classifier:LOFClassifier:p': 1}",24,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.3,140.0,1.0,,,,,,,,,,
0.628,0.628,0.6182603769834918,1.4426047801971436,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.28, 'classifier:LOFClassifier:n_neighbors': 104, 'classifier:LOFClassifier:p': 2}",57,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.28,104.0,2.0,,,,,,,,,,
0.6325000000000001,0.6325000000000001,0.6100590666414807,1.4817895889282227,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.46, 'classifier:LOFClassifier:n_neighbors': 75, 'classifier:LOFClassifier:p': 2}",47,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.46,75.0,2.0,,,,,,,,,,
0.6265,0.6265,0.6154014674747638,1.2901806831359863,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.35000000000000003, 'classifier:LOFClassifier:n_neighbors': 110, 'classifier:LOFClassifier:p': 2}",62,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.35000000000000003,110.0,2.0,,,,,,,,,,
0.6243,0.6243,0.6105332454089782,1.458754539489746,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.37, 'classifier:LOFClassifier:n_neighbors': 148, 'classifier:LOFClassifier:p': 2}",66,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.37,148.0,2.0,,,,,,,,,,
0.6314000000000001,0.6314000000000001,0.6122661189779215,1.3557100296020508,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.04, 'classifier:LOFClassifier:n_neighbors': 160, 'classifier:LOFClassifier:p': 2}",49,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.04,160.0,2.0,,,,,,,,,,
0.6220000000000001,0.6220000000000001,0.6126041768560444,1.6064226627349854,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.22, 'classifier:LOFClassifier:n_neighbors': 134, 'classifier:LOFClassifier:p': 2}",68,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.22,134.0,2.0,,,,,,,,,,
0.0,,,1.0049424171447754,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.4, 'classifier:LOFClassifier:n_neighbors': 197, 'classifier:LOFClassifier:p': 1}",69,Timeout,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,,,,,,0.4,197.0,1.0,,,,,,,,,,
0.6728000000000001,0.6728000000000001,0.6743384293382989,1.9500129222869873,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.48000000000000004, 'classifier:IForestClassifier:max_features': 0.98, 'classifier:IForestClassifier:max_samples': 0.31, 'classifier:IForestClassifier:n_estimators': 135}",32,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.48000000000000004,0.98,0.31,135.0,,,,,
0.6433,0.6433,0.6256230191651978,1.4646613597869873,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.05, 'classifier:IForestClassifier:max_features': 0.8099999999999999, 'classifier:IForestClassifier:max_samples': 0.30000000000000004, 'classifier:IForestClassifier:n_estimators': 97}",51,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.05,0.8099999999999999,0.30000000000000004,97.0,,,,,
0.7967,0.7967,0.7898786786745805,1.0657079219818115,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.09999999999999999, 'classifier:IForestClassifier:max_features': 0.13, 'classifier:IForestClassifier:max_samples': 0.94, 'classifier:IForestClassifier:n_estimators': 69}",7,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.09999999999999999,0.13,0.94,69.0,,,,,
0.637,0.637,0.6244699878193759,1.5277557373046875,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.1, 'classifier:IForestClassifier:max_features': 1.0, 'classifier:IForestClassifier:max_samples': 1.0, 'classifier:IForestClassifier:n_estimators': 100}",60,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.1,1.0,1.0,100.0,,,,,
0.6491,0.6491,0.674918626279459,0.7903554439544678,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.04, 'classifier:IForestClassifier:max_features': 0.61, 'classifier:IForestClassifier:max_samples': 0.29000000000000004, 'classifier:IForestClassifier:n_estimators': 30}",45,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.04,0.61,0.29000000000000004,30.0,,,,,
0.6396000000000001,0.6396000000000001,0.6638109836091903,0.9172861576080322,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.21000000000000002, 'classifier:IForestClassifier:max_features': 0.52, 'classifier:IForestClassifier:max_samples': 0.45000000000000007, 'classifier:IForestClassifier:n_estimators': 43}",56,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.21000000000000002,0.52,0.45000000000000007,43.0,,,,,
0.6267,0.6267,0.6299973819007555,1.9710595607757568,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.3, 'classifier:IForestClassifier:max_features': 0.93, 'classifier:IForestClassifier:max_samples': 0.56, 'classifier:IForestClassifier:n_estimators': 143}",65,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.3,0.93,0.56,143.0,,,,,
0.6396000000000001,0.6396000000000001,0.6415135442675752,0.7754364013671875,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.04, 'classifier:IForestClassifier:max_features': 0.75, 'classifier:IForestClassifier:max_samples': 0.25, 'classifier:IForestClassifier:n_estimators': 27}",56,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.04,0.75,0.25,27.0,,,,,
0.6897,0.6897,0.7133682340257876,1.1711335182189941,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.46, 'classifier:IForestClassifier:max_features': 0.48, 'classifier:IForestClassifier:max_samples': 0.93, 'classifier:IForestClassifier:n_estimators': 68}",27,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.46,0.48,0.93,68.0,,,,,
0.6919,0.6919,0.6991577966489209,2.368159055709839,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.34, 'classifier:IForestClassifier:max_features': 0.61, 'classifier:IForestClassifier:max_samples': 0.58, 'classifier:IForestClassifier:n_estimators': 188}",26,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.34,0.61,0.58,188.0,,,,,
0.6634,0.6634,0.6621155904606665,1.5909628868103027,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.45, 'classifier:IForestClassifier:max_features': 0.66, 'classifier:IForestClassifier:max_samples': 0.92, 'classifier:IForestClassifier:n_estimators': 98}",38,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.45,0.66,0.92,98.0,,,,,
0.6354000000000001,0.6354000000000001,0.6385348616008468,1.306102991104126,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.35000000000000003, 'classifier:IForestClassifier:max_features': 0.96, 'classifier:IForestClassifier:max_samples': 0.93, 'classifier:IForestClassifier:n_estimators': 76}",61,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.35000000000000003,0.96,0.93,76.0,,,,,
0.7531,0.7531,0.7741009341998484,1.6916842460632324,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.34, 'classifier:IForestClassifier:max_features': 0.33, 'classifier:IForestClassifier:max_samples': 0.44000000000000006, 'classifier:IForestClassifier:n_estimators': 130}",15,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.34,0.33,0.44000000000000006,130.0,,,,,
0.6392,0.6392,0.6341987185578896,1.7070176601409912,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.12, 'classifier:IForestClassifier:max_features': 0.89, 'classifier:IForestClassifier:max_samples': 0.6, 'classifier:IForestClassifier:n_estimators': 118}",58,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.12,0.89,0.6,118.0,,,,,
0.6402999999999999,0.6402999999999999,0.6459706923414612,1.509223222732544,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.12, 'classifier:IForestClassifier:max_features': 0.58, 'classifier:IForestClassifier:max_samples': 0.89, 'classifier:IForestClassifier:n_estimators': 100}",54,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.12,0.58,0.89,100.0,,,,,
0.6708000000000001,0.6708000000000001,0.6809857037238063,1.349073886871338,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.49, 'classifier:IForestClassifier:max_features': 0.6, 'classifier:IForestClassifier:max_samples': 0.64, 'classifier:IForestClassifier:n_estimators': 83}",34,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.49,0.6,0.64,83.0,,,,,
0.6399,0.6399,0.6429722060120293,2.392261266708374,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.18000000000000002, 'classifier:IForestClassifier:max_features': 0.71, 'classifier:IForestClassifier:max_samples': 0.56, 'classifier:IForestClassifier:n_estimators': 196}",55,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.18000000000000002,0.71,0.56,196.0,,,,,
0.6030999999999999,0.6030999999999999,0.6010735655208068,1.2319376468658447,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.21000000000000002, 'classifier:IForestClassifier:max_features': 0.77, 'classifier:IForestClassifier:max_samples': 0.87, 'classifier:IForestClassifier:n_estimators': 72}",71,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.21000000000000002,0.77,0.87,72.0,,,,,
0.7412,0.7412,0.7539538986425793,0.6902801990509033,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.38, 'classifier:IForestClassifier:max_features': 0.42000000000000004, 'classifier:IForestClassifier:max_samples': 0.85, 'classifier:IForestClassifier:n_estimators': 19}",18,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.38,0.42000000000000004,0.85,19.0,,,,,
0.6344,0.6344,0.6557160339788952,0.8923218250274658,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.5, 'classifier:IForestClassifier:max_features': 0.61, 'classifier:IForestClassifier:max_samples': 0.61, 'classifier:IForestClassifier:n_estimators': 37}",63,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.5,0.61,0.61,37.0,,,,,
0.7676,0.7676,0.7808955119920047,1.1724579334259033,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.2, 'classifier:IForestClassifier:max_features': 0.2, 'classifier:IForestClassifier:max_samples': 0.8099999999999999, 'classifier:IForestClassifier:n_estimators': 73}",11,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.2,0.2,0.8099999999999999,73.0,,,,,
0.8038000000000001,0.8038000000000001,0.8097505003370161,1.6203210353851318,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.17, 'classifier:IForestClassifier:max_features': 0.16, 'classifier:IForestClassifier:max_samples': 0.26, 'classifier:IForestClassifier:n_estimators': 135}",5,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,False,0.17,0.16,0.26,135.0,,,,,
0.7096,0.7096,0.6946935250429733,0.6132907867431641,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.15000000000000002, 'classifier:IForestClassifier:max_features': 0.98, 'classifier:IForestClassifier:max_samples': 0.15000000000000002, 'classifier:IForestClassifier:n_estimators': 11}",22,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,,,,,True,0.15000000000000002,0.98,0.15000000000000002,11.0,,,,,
