mean_test_score,metric_roc_auc,metric_average_precision,mean_fit_time,params,rank_test_scores,status,budgets,param_classifier:__choice__,param_data_preprocessor:__choice__,param_feature_preprocessor:__choice__,param_classifier:LOFClassifier:contamination,param_classifier:LOFClassifier:n_neighbors,param_classifier:LOFClassifier:p,param_classifier:COPODClassifier:contamination,param_classifier:IForestClassifier:bootstrap,param_classifier:IForestClassifier:contamination,param_classifier:IForestClassifier:max_features,param_classifier:IForestClassifier:max_samples,param_classifier:IForestClassifier:n_estimators,param_classifier:CBLOFClassifier:alpha,param_classifier:CBLOFClassifier:beta,param_classifier:CBLOFClassifier:contamination,param_classifier:CBLOFClassifier:n_clusters,param_classifier:CBLOFClassifier:use_weights,param_classifier:KNNClassifier:contamination,param_classifier:KNNClassifier:method,param_classifier:KNNClassifier:n_neighbors,param_classifier:KNNClassifier:p
0.6773,0.6773,0.651845308798253,0.728147029876709,"{'classifier:__choice__': 'COPODClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:COPODClassifier:contamination': 0.06999999999999999}",1,Success,0.0,COPODClassifier,NoPreprocessing,no_preprocessing,,,,0.06999999999999999,,,,,,,,,,,,,,
0.6773,0.6773,0.651845308798253,0.7103362083435059,"{'classifier:__choice__': 'COPODClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:COPODClassifier:contamination': 0.15000000000000002}",1,Success,0.0,COPODClassifier,NoPreprocessing,no_preprocessing,,,,0.15000000000000002,,,,,,,,,,,,,,
0.6773,0.6773,0.651845308798253,0.7161498069763184,"{'classifier:__choice__': 'COPODClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:COPODClassifier:contamination': 0.03}",1,Success,0.0,COPODClassifier,NoPreprocessing,no_preprocessing,,,,0.03,,,,,,,,,,,,,,
0.6773,0.6773,0.651845308798253,0.7069103717803955,"{'classifier:__choice__': 'COPODClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:COPODClassifier:contamination': 0.43}",1,Success,0.0,COPODClassifier,NoPreprocessing,no_preprocessing,,,,0.43,,,,,,,,,,,,,,
0.6773,0.6773,0.651845308798253,0.7067971229553223,"{'classifier:__choice__': 'COPODClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:COPODClassifier:contamination': 0.13}",1,Success,0.0,COPODClassifier,NoPreprocessing,no_preprocessing,,,,0.13,,,,,,,,,,,,,,
0.6773,0.6773,0.651845308798253,0.7139377593994141,"{'classifier:__choice__': 'COPODClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:COPODClassifier:contamination': 0.02}",1,Success,0.0,COPODClassifier,NoPreprocessing,no_preprocessing,,,,0.02,,,,,,,,,,,,,,
0.6773,0.6773,0.651845308798253,0.7110311985015869,"{'classifier:__choice__': 'COPODClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:COPODClassifier:contamination': 0.37}",1,Success,0.0,COPODClassifier,NoPreprocessing,no_preprocessing,,,,0.37,,,,,,,,,,,,,,
0.6773,0.6773,0.651845308798253,0.7128238677978516,"{'classifier:__choice__': 'COPODClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:COPODClassifier:contamination': 0.31}",1,Success,0.0,COPODClassifier,NoPreprocessing,no_preprocessing,,,,0.31,,,,,,,,,,,,,,
0.6773,0.6773,0.651845308798253,0.7059371471405029,"{'classifier:__choice__': 'COPODClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:COPODClassifier:contamination': 0.01}",1,Success,0.0,COPODClassifier,NoPreprocessing,no_preprocessing,,,,0.01,,,,,,,,,,,,,,
0.6155,0.6155,0.5986793379842343,1.8730499744415283,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.48000000000000004, 'classifier:IForestClassifier:max_features': 0.98, 'classifier:IForestClassifier:max_samples': 0.31, 'classifier:IForestClassifier:n_estimators': 135}",49,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.48000000000000004,0.98,0.31,135.0,,,,,,,,,
0.5941000000000001,0.5941000000000001,0.5908395996376383,1.4359359741210938,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.05, 'classifier:IForestClassifier:max_features': 0.8099999999999999, 'classifier:IForestClassifier:max_samples': 0.30000000000000004, 'classifier:IForestClassifier:n_estimators': 97}",65,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.05,0.8099999999999999,0.30000000000000004,97.0,,,,,,,,,
0.8475,0.8475,0.8524280675197204,1.0577726364135742,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.09999999999999999, 'classifier:IForestClassifier:max_features': 0.13, 'classifier:IForestClassifier:max_samples': 0.94, 'classifier:IForestClassifier:n_estimators': 69}",7,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.09999999999999999,0.13,0.94,69.0,,,,,,,,,
0.6076,0.6076,0.5877619151495769,1.4956812858581543,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.1, 'classifier:IForestClassifier:max_features': 1.0, 'classifier:IForestClassifier:max_samples': 1.0, 'classifier:IForestClassifier:n_estimators': 100}",58,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.1,1.0,1.0,100.0,,,,,,,,,
0.6104999999999999,0.6104999999999999,0.6048269345730292,0.7752835750579834,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.04, 'classifier:IForestClassifier:max_features': 0.61, 'classifier:IForestClassifier:max_samples': 0.29000000000000004, 'classifier:IForestClassifier:n_estimators': 30}",54,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.04,0.61,0.29000000000000004,30.0,,,,,,,,,
0.6169,0.6169,0.6124921003508493,0.8961610794067383,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.21000000000000002, 'classifier:IForestClassifier:max_features': 0.52, 'classifier:IForestClassifier:max_samples': 0.45000000000000007, 'classifier:IForestClassifier:n_estimators': 43}",48,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.21000000000000002,0.52,0.45000000000000007,43.0,,,,,,,,,
0.5762999999999999,0.5762999999999999,0.5747795490579456,1.910400152206421,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.3, 'classifier:IForestClassifier:max_features': 0.93, 'classifier:IForestClassifier:max_samples': 0.56, 'classifier:IForestClassifier:n_estimators': 143}",69,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.3,0.93,0.56,143.0,,,,,,,,,
0.619,0.619,0.6043345698493042,0.7557907104492188,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.04, 'classifier:IForestClassifier:max_features': 0.75, 'classifier:IForestClassifier:max_samples': 0.25, 'classifier:IForestClassifier:n_estimators': 27}",47,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.04,0.75,0.25,27.0,,,,,,,,,
0.6149,0.6149,0.6242748740017448,1.1532011032104492,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.46, 'classifier:IForestClassifier:max_features': 0.48, 'classifier:IForestClassifier:max_samples': 0.93, 'classifier:IForestClassifier:n_estimators': 68}",50,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.46,0.48,0.93,68.0,,,,,,,,,
0.6498999999999999,0.6498999999999999,0.6294626045707872,2.3111391067504883,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.34, 'classifier:IForestClassifier:max_features': 0.61, 'classifier:IForestClassifier:max_samples': 0.58, 'classifier:IForestClassifier:n_estimators': 188}",30,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.34,0.61,0.58,188.0,,,,,,,,,
0.6335,0.6335,0.5981254216356847,1.4610676765441895,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.45, 'classifier:IForestClassifier:max_features': 0.66, 'classifier:IForestClassifier:max_samples': 0.92, 'classifier:IForestClassifier:n_estimators': 98}",35,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.45,0.66,0.92,98.0,,,,,,,,,
0.5807,0.5807,0.5842816275765592,1.2902543544769287,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.35000000000000003, 'classifier:IForestClassifier:max_features': 0.96, 'classifier:IForestClassifier:max_samples': 0.93, 'classifier:IForestClassifier:n_estimators': 76}",68,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.35000000000000003,0.96,0.93,76.0,,,,,,,,,
0.735,0.735,0.7295613158739728,1.664682149887085,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.34, 'classifier:IForestClassifier:max_features': 0.33, 'classifier:IForestClassifier:max_samples': 0.44000000000000006, 'classifier:IForestClassifier:n_estimators': 130}",19,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.34,0.33,0.44000000000000006,130.0,,,,,,,,,
0.6097,0.6097,0.5903887240400609,1.7005915641784668,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.12, 'classifier:IForestClassifier:max_features': 0.89, 'classifier:IForestClassifier:max_samples': 0.6, 'classifier:IForestClassifier:n_estimators': 118}",57,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.12,0.89,0.6,118.0,,,,,,,,,
0.6060999999999999,0.6060999999999999,0.5973822560161611,1.464693307876587,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.12, 'classifier:IForestClassifier:max_features': 0.58, 'classifier:IForestClassifier:max_samples': 0.89, 'classifier:IForestClassifier:n_estimators': 100}",59,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.12,0.58,0.89,100.0,,,,,,,,,
0.6288,0.6288,0.6174963881402233,1.3017182350158691,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.49, 'classifier:IForestClassifier:max_features': 0.6, 'classifier:IForestClassifier:max_samples': 0.64, 'classifier:IForestClassifier:n_estimators': 83}",39,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.49,0.6,0.64,83.0,,,,,,,,,
0.6142,0.6142,0.5995292087705746,2.3941612243652344,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.18000000000000002, 'classifier:IForestClassifier:max_features': 0.71, 'classifier:IForestClassifier:max_samples': 0.56, 'classifier:IForestClassifier:n_estimators': 196}",52,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.18000000000000002,0.71,0.56,196.0,,,,,,,,,
0.6483,0.6483,0.6250462860838669,1.2237615585327148,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.21000000000000002, 'classifier:IForestClassifier:max_features': 0.77, 'classifier:IForestClassifier:max_samples': 0.87, 'classifier:IForestClassifier:n_estimators': 72}",31,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.21000000000000002,0.77,0.87,72.0,,,,,,,,,
0.7505000000000001,0.7505000000000001,0.729634472689658,0.6822550296783447,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.38, 'classifier:IForestClassifier:max_features': 0.42000000000000004, 'classifier:IForestClassifier:max_samples': 0.85, 'classifier:IForestClassifier:n_estimators': 19}",16,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.38,0.42000000000000004,0.85,19.0,,,,,,,,,
0.6310000000000001,0.6310000000000001,0.6075333104660808,0.8535373210906982,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.5, 'classifier:IForestClassifier:max_features': 0.61, 'classifier:IForestClassifier:max_samples': 0.61, 'classifier:IForestClassifier:n_estimators': 37}",37,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.5,0.61,0.61,37.0,,,,,,,,,
0.8097000000000001,0.8097000000000001,0.8078234057911959,1.161440372467041,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.2, 'classifier:IForestClassifier:max_features': 0.2, 'classifier:IForestClassifier:max_samples': 0.8099999999999999, 'classifier:IForestClassifier:n_estimators': 73}",10,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.2,0.2,0.8099999999999999,73.0,,,,,,,,,
0.8532,0.8532,0.8457568394737105,1.5883514881134033,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.17, 'classifier:IForestClassifier:max_features': 0.16, 'classifier:IForestClassifier:max_samples': 0.26, 'classifier:IForestClassifier:n_estimators': 135}",5,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.17,0.16,0.26,135.0,,,,,,,,,
0.6522,0.6522,0.6119650548477007,0.6012773513793945,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.15000000000000002, 'classifier:IForestClassifier:max_features': 0.98, 'classifier:IForestClassifier:max_samples': 0.15000000000000002, 'classifier:IForestClassifier:n_estimators': 11}",28,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.15000000000000002,0.98,0.15000000000000002,11.0,,,,,,,,,
0.57465,0.57465,0.5675335382853697,0.6437830924987793,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.44, 'classifier:IForestClassifier:max_features': 0.96, 'classifier:IForestClassifier:max_samples': 0.47, 'classifier:IForestClassifier:n_estimators': 15}",71,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.44,0.96,0.47,15.0,,,,,,,,,
0.6247000000000001,0.6247000000000001,0.5935331557178833,1.4004662036895752,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.2, 'classifier:IForestClassifier:max_features': 0.62, 'classifier:IForestClassifier:max_samples': 0.56, 'classifier:IForestClassifier:n_estimators': 95}",42,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.2,0.62,0.56,95.0,,,,,,,,,
0.6581,0.6581,0.6484921430508646,2.107133150100708,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.25, 'classifier:IForestClassifier:max_features': 0.5, 'classifier:IForestClassifier:max_samples': 0.89, 'classifier:IForestClassifier:n_estimators': 164}",26,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.25,0.5,0.89,164.0,,,,,,,,,
0.7555999999999999,0.7555999999999999,0.7492016761969327,2.1919844150543213,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.3, 'classifier:IForestClassifier:max_features': 0.32, 'classifier:IForestClassifier:max_samples': 0.95, 'classifier:IForestClassifier:n_estimators': 183}",15,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.3,0.32,0.95,183.0,,,,,,,,,
0.7196000000000001,0.7196000000000001,0.7152783418884906,1.2472949028015137,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.16, 'classifier:IForestClassifier:max_features': 0.37, 'classifier:IForestClassifier:max_samples': 0.27, 'classifier:IForestClassifier:n_estimators': 84}",21,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.16,0.37,0.27,84.0,,,,,,,,,
0.6435,0.6435,0.6475495539550109,2.0178980827331543,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.28, 'classifier:IForestClassifier:max_features': 0.52, 'classifier:IForestClassifier:max_samples': 0.95, 'classifier:IForestClassifier:n_estimators': 158}",32,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.28,0.52,0.95,158.0,,,,,,,,,
0.7434999999999999,0.7434999999999999,0.7509704947693032,0.9323132038116455,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.13, 'classifier:IForestClassifier:max_features': 0.4, 'classifier:IForestClassifier:max_samples': 0.98, 'classifier:IForestClassifier:n_estimators': 46}",17,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.13,0.4,0.98,46.0,,,,,,,,,
0.8485,0.8485,0.8454123469171204,0.9897370338439941,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.12, 'classifier:IForestClassifier:max_features': 0.19, 'classifier:IForestClassifier:max_samples': 0.41000000000000003, 'classifier:IForestClassifier:n_estimators': 58}",6,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.12,0.19,0.41000000000000003,58.0,,,,,,,,,
0.6194,0.6194,0.5963635762820924,1.392385721206665,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.35000000000000003, 'classifier:IForestClassifier:max_features': 0.63, 'classifier:IForestClassifier:max_samples': 0.29000000000000004, 'classifier:IForestClassifier:n_estimators': 92}",46,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.35000000000000003,0.63,0.29000000000000004,92.0,,,,,,,,,
0.6277,0.6277,0.6115657531841143,2.026707410812378,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.22, 'classifier:IForestClassifier:max_features': 0.65, 'classifier:IForestClassifier:max_samples': 0.26, 'classifier:IForestClassifier:n_estimators': 167}",41,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.22,0.65,0.26,167.0,,,,,,,,,
0.7714,0.7714,0.7648619482934216,1.0728681087493896,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.39, 'classifier:IForestClassifier:max_features': 0.28, 'classifier:IForestClassifier:max_samples': 0.21000000000000002, 'classifier:IForestClassifier:n_estimators': 67}",13,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.39,0.28,0.21000000000000002,67.0,,,,,,,,,
0.6214000000000001,0.6214000000000001,0.597577883735898,2.1231894493103027,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.05, 'classifier:IForestClassifier:max_features': 0.87, 'classifier:IForestClassifier:max_samples': 0.92, 'classifier:IForestClassifier:n_estimators': 162}",43,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.05,0.87,0.92,162.0,,,,,,,,,
0.5661,0.5661,0.5655360638601583,1.7446568012237549,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.14, 'classifier:IForestClassifier:max_features': 0.91, 'classifier:IForestClassifier:max_samples': 0.5700000000000001, 'classifier:IForestClassifier:n_estimators': 127}",73,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.14,0.91,0.5700000000000001,127.0,,,,,,,,,
0.7279,0.7279,0.7076905148972137,0.7544293403625488,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.43, 'classifier:IForestClassifier:max_features': 0.41000000000000003, 'classifier:IForestClassifier:max_samples': 0.4, 'classifier:IForestClassifier:n_estimators': 28}",20,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.43,0.41000000000000003,0.4,28.0,,,,,,,,,
0.5933,0.5933,0.5808013232890228,1.8963851928710938,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.11, 'classifier:IForestClassifier:max_features': 0.76, 'classifier:IForestClassifier:max_samples': 0.89, 'classifier:IForestClassifier:n_estimators': 139}",66,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.11,0.76,0.89,139.0,,,,,,,,,
0.6843,0.6843,0.6929523004454111,1.983677864074707,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': True, 'classifier:IForestClassifier:contamination': 0.29000000000000004, 'classifier:IForestClassifier:max_features': 0.41000000000000003, 'classifier:IForestClassifier:max_samples': 0.53, 'classifier:IForestClassifier:n_estimators': 163}",22,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,True,0.29000000000000004,0.41000000000000003,0.53,163.0,,,,,,,,,
0.6288,0.6288,0.6326929171059623,1.45192289352417,"{'classifier:__choice__': 'IForestClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:IForestClassifier:bootstrap': False, 'classifier:IForestClassifier:contamination': 0.22, 'classifier:IForestClassifier:max_features': 0.5700000000000001, 'classifier:IForestClassifier:max_samples': 0.69, 'classifier:IForestClassifier:n_estimators': 98}",39,Success,0.0,IForestClassifier,NoPreprocessing,no_preprocessing,,,,,False,0.22,0.5700000000000001,0.69,98.0,,,,,,,,,
